"","Regions","seasonyear","Date","Month","Year","Biomass","Grazing_rate","Filtration_rate","Chlorophyll","DissAmmonia","TotAmmonia","Secchi","TotPhos","DissNitrateNitrite","Temperature","TurbidityNTU","Conductivity","SAC","OUT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"3150","Suisun Bay","Spring2009",2009-04-01,4,2009,7.75848127309789,2.61768151729646,3.01068392999557,3.12846153846154,0.097718848,NA,33.4358974358974,0.1,0.522693294,15.0424162589012,15.6666666666667,5774.87179487179,13603.3333333333,12039.7666666667,5.78,"Spring",16000,14560,2266.66666666667,3675.4,4100,8190,31200,31636,3770.10989010989,4296.52747252747,17900,17662,16374.1935483871,15884.9677419355,6332.25806451613,6579.67741935484,0.174461212,50.2259961533407,0.106666666666667,0.579975261333333,10.7628469874645,14.8888888888889,9477.59122432149,17410.4070660522,16328.5368663594,48000,53794,7332,9728.65555555556,26700,37578,22619.3548387097,22752.6428571429,10702.8571428571,13362.0714285714
"3151","Suisun Bay","Spring2009",2009-06-01,6,2009,13.1518490909678,4.35912562557507,4.96442164923164,2.95230769230769,0.05368784,NA,37.781584053233,0.106666666666667,0.373437682,19.5729928978394,13.8333333333333,8208.95726495727,11953.3333333333,8064.63333333333,5.78,"Spring",15000,11247,2626,2558.4,5600,4077,31200,31636,3770.10989010989,4296.52747252747,17900,17662,16374.1935483871,15884.9677419355,6332.25806451613,6579.67741935484,0.174461212,50.2259961533407,0.106666666666667,0.579975261333333,10.7628469874645,14.8888888888889,9477.59122432149,17410.4070660522,16328.5368663594,48000,53794,7332,9728.65555555556,26700,37578,22619.3548387097,22752.6428571429,10702.8571428571,13362.0714285714
"3152","Suisun Bay","Spring2009",2009-05-01,5,2009,8.56336908766733,2.92884146209024,3.40124877431962,4.11083333333333,0.054982486,NA,40.2051282051282,0.116666666666667,0.365824874,18.3479104333228,17,5663.42307692308,16374.1935483871,15884.9677419355,5.78,"Spring",31200,31636,6332.25806451613,6579.67741935484,17900,17662,31200,31636,3770.10989010989,4296.52747252747,17900,17662,16374.1935483871,15884.9677419355,6332.25806451613,6579.67741935484,0.174461212,50.2259961533407,0.106666666666667,0.579975261333333,10.7628469874645,14.8888888888889,9477.59122432149,17410.4070660522,16328.5368663594,48000,53794,7332,9728.65555555556,26700,37578,22619.3548387097,22752.6428571429,10702.8571428571,13362.0714285714
"3153","Suisun Bay","Spring2010",2010-04-01,4,2010,6.67590667321616,2.24763304942161,2.64176891727312,10.8892307692308,0.0637754542857143,NA,37.5975102770651,0.092,0.461953088571429,14.7498564396723,15.3333333333333,3996.94444444444,18833.3333333333,24604.4666666667,7.08,"Spring",26600,35457,5986.66666666667,9959.2,14200,19366,29800,35457,4769.23076923077,6053.08791208791,14200,19366,20940,24604.4666666667,5986.66666666667,9959.2,0.138978192190476,38.6796181203118,0.108555555555556,0.486351547952381,11.2254895959737,18.4,7091.36834607887,25182.242703533,24686.2089093702,58400,68205,9196.88888888889,12621.3111111111,42700,54799,28992.8571428571,29982.1428571429,14132.9032258065,17384.0322580645
"3154","Suisun Bay","Spring2010",2010-06-01,6,2010,8.37802262682314,2.85101465813366,3.12956122186218,5.64769230769231,0.0625905771428571,NA,32.7636111050844,0.09,0.235008915714286,19.8308037825059,36.9441176470588,3090.21621621622,20940,16524.9666666667,7.08,"Spring",29800,25364,4203.33333333333,4788.06666666667,8500,11207,29800,35457,4769.23076923077,6053.08791208791,14200,19366,20940,24604.4666666667,5986.66666666667,9959.2,0.138978192190476,38.6796181203118,0.108555555555556,0.486351547952381,11.2254895959737,18.4,7091.36834607887,25182.242703533,24686.2089093702,58400,68205,9196.88888888889,12621.3111111111,42700,54799,28992.8571428571,29982.1428571429,14132.9032258065,17384.0322580645
"3155","Suisun Bay","Spring2010",2010-05-01,5,2010,13.1152864847005,4.39125663866846,5.16456588372141,12.5041666666667,0.0426204733333333,NA,37.5217445728147,0.105,0.294478046666667,16.433001355281,27.3333333333333,2205.60256410256,17280.6451612903,20681.7419354839,7.08,"Spring",24600,29855,4138.70967741936,3497.1935483871,9600,6259,29800,35457,4769.23076923077,6053.08791208791,14200,19366,20940,24604.4666666667,5986.66666666667,9959.2,0.138978192190476,38.6796181203118,0.108555555555556,0.486351547952381,11.2254895959737,18.4,7091.36834607887,25182.242703533,24686.2089093702,58400,68205,9196.88888888889,12621.3111111111,42700,54799,28992.8571428571,29982.1428571429,14132.9032258065,17384.0322580645
"3156","Suisun Bay","Spring2011",2011-05-01,5,2011,2.79296374401644,1.00681965772371,1.09194307090605,6.252,0.03,NA,54.9288734345329,0.0725,0.13,16.167703670378,14.038,564.381578947368,35580.6451612903,47059.1290322581,10.54,"Spring",40000,54175,3293.54838709677,6559.29032258064,7700,11170,72000,136055,6825.27472527472,11532.5054945055,22200,35711,53733.3333333333,85043.3333333333,10013.3333333333,18107.9333333333,0.102690068809524,47.3467342044116,0.0828333333333333,0.367290243174603,10.1239362119257,14,2970.8616912652,39174.4623655914,57287.1720430108,86000,218625,10710,25432.5,49100,126391,57983.8709677419,104134.741935484,14635.4838709677,49953.5806451613
"3157","Suisun Bay","Spring2011",2011-04-01,4,2011,7.93210184598313,2.68752559011949,3.15300145101988,4.78384615384615,0.03974487,NA,48.8589725100864,0.062,0.12211605,14.5930851539772,18.3333333333333,274.837606837607,53733.3333333333,85043.3333333333,10.54,"Spring",72000,136055,10013.3333333333,18107.9333333333,22200,35711,72000,136055,6825.27472527472,11532.5054945055,22200,35711,53733.3333333333,85043.3333333333,10013.3333333333,18107.9333333333,0.102690068809524,47.3467342044116,0.0828333333333333,0.367290243174603,10.1239362119257,14,2970.8616912652,39174.4623655914,57287.1720430108,86000,218625,10710,25432.5,49100,126391,57983.8709677419,104134.741935484,14635.4838709677,49953.5806451613
"3158","Suisun Bay","Spring2011",2011-06-01,6,2011,3.86636690895149,1.42100296827563,1.4781850660046,3.46769230769231,0.0450789657142857,NA,52.3986743025156,0.064,0.169524037142857,18.1961784312643,23.90625,520.038461538462,40506.6666666667,42036.8666666667,10.54,"Spring",49400,56125,7286.66666666667,10096.0666666667,12800,19799,72000,136055,6825.27472527472,11532.5054945055,22200,35711,53733.3333333333,85043.3333333333,10013.3333333333,18107.9333333333,0.102690068809524,47.3467342044116,0.0828333333333333,0.367290243174603,10.1239362119257,14,2970.8616912652,39174.4623655914,57287.1720430108,86000,218625,10710,25432.5,49100,126391,57983.8709677419,104134.741935484,14635.4838709677,49953.5806451613
"3159","Suisun Bay","Spring2012",2012-06-01,6,2012,15.4451591863121,5.00509314822801,6.0360463140183,2.91909090909091,0.0638344133333333,NA,35.6281140336305,0.1225,0.446238081666667,19.7395283647245,26.4681818181818,11224.7236842105,13500.6666666667,8305.76666666667,6.89,"Spring",18800,10964,2546.66666666667,2647.06666666667,4660,5719,37200,44404,5902.96703296703,7835.27472527472,19500,27204,25670,27781.9333333333,11463.3333333333,15611.5666666667,0.169821561333333,47.6025780649845,0.112777777777778,0.479672568888889,10.8058771152589,NA,12107.671699905,15947.1523915462,14109.5561735261,46100,51239,7461.86813186813,9747.86813186813,36950,43766,19610.6451612903,20114.4193548387,14184.8387096774,17504.4838709677
"3160","Suisun Bay","Spring2012",2012-05-01,5,2012,20.9867965795051,6.59667150349071,8.34776707461207,6.15846153846154,0.0368605685714286,NA,29.8450315587555,0.122,0.319430402857143,18.3884176976209,NA,3560.15384615385,14042.2580645161,12492.8064516129,6.89,"Spring",26800,26534,3770,5330.67741935484,9400,13108,37200,44404,5902.96703296703,7835.27472527472,19500,27204,25670,27781.9333333333,11463.3333333333,15611.5666666667,0.169821561333333,47.6025780649845,0.112777777777778,0.479672568888889,10.8058771152589,NA,12107.671699905,15947.1523915462,14109.5561735261,46100,51239,7461.86813186813,9747.86813186813,36950,43766,19610.6451612903,20114.4193548387,14184.8387096774,17504.4838709677
"3161","Suisun Bay","Spring2012",2012-04-01,4,2012,18.7192099657712,6.18147956668219,7.43548640092232,2.38461538461538,0.0812749171428571,NA,36.7252164588494,0.174,0.417100658571429,14.2889111323179,NA,2214.75641025641,25670,27781.9333333333,6.89,"Spring",37200,44404,11463.3333333333,15611.5666666667,19500,27204,37200,44404,5902.96703296703,7835.27472527472,19500,27204,25670,27781.9333333333,11463.3333333333,15611.5666666667,0.169821561333333,47.6025780649845,0.112777777777778,0.479672568888889,10.8058771152589,NA,12107.671699905,15947.1523915462,14109.5561735261,46100,51239,7461.86813186813,9747.86813186813,36950,43766,19610.6451612903,20114.4193548387,14184.8387096774,17504.4838709677
"3162","Suisun Bay","Spring2013",2013-05-01,5,2013,9.49626474450808,3.19649551593781,3.72316282938187,1.97166666666667,0.08,NA,33.4812883253523,0.118,0.506,19.0289969018529,NA,11624.6176470588,11377.7419354839,10067.8709677419,5.83,"Spring",13700,11998,2056.77419354839,2091.29032258065,4090,3720,19300,21681,2904.94505494505,3075.12087912088,6800,14216,13203.3333333333,12865.7,3869.66666666667,4935.3,0.112411395793651,44.0281396938401,0.098,0.440620076984127,10.6952918081511,NA,8008.80086791052,17677.8033794163,15115.0587557604,43600,45358,3226.66666666667,4610.61111111111,27100,26764,23719.3548387097,22289.4516129032,5687.09677419355,6995.51612903226
"3163","Suisun Bay","Spring2013",2013-04-01,4,2013,7.17579704808327,2.52253972379551,2.85517323631499,3.40285714285714,0.0884809,NA,39.4441653409658,0.1225,0.446147196666667,16.7311735208069,NA,10374.5,12397.6666666667,12865.7,5.83,"Spring",17300,21681,3869.66666666667,4935.3,6210,14216,19300,21681,2904.94505494505,3075.12087912088,6800,14216,13203.3333333333,12865.7,3869.66666666667,4935.3,0.112411395793651,44.0281396938401,0.098,0.440620076984127,10.6952918081511,NA,8008.80086791052,17677.8033794163,15115.0587557604,43600,45358,3226.66666666667,4610.61111111111,27100,26764,23719.3548387097,22289.4516129032,5687.09677419355,6995.51612903226
"3164","Suisun Bay","Spring2013",2013-06-01,6,2013,7.32055652756811,2.49480677073026,2.74382672129213,2.006,0.0575,NA,33.0796267455515,0.1375,0.5375,19.675224261324,40.2727272727273,11471.4210526316,13203.3333333333,7902.03333333333,5.83,"Spring",19300,9506,2816.66666666667,2231.56666666667,6800,5001,19300,21681,2904.94505494505,3075.12087912088,6800,14216,13203.3333333333,12865.7,3869.66666666667,4935.3,0.112411395793651,44.0281396938401,0.098,0.440620076984127,10.6952918081511,NA,8008.80086791052,17677.8033794163,15115.0587557604,43600,45358,3226.66666666667,4610.61111111111,27100,26764,23719.3548387097,22289.4516129032,5687.09677419355,6995.51612903226
"3165","Suisun Bay","Spring2014",2014-06-01,6,2014,4.90537235395303,1.61113520154078,1.96214894158121,2.72666666666667,0.08634716,NA,43.9538440818119,0.16,0.6395337,20.6601365066577,25.3066666666667,18068.6396396396,8900,5406.03333333333,4.07,"Spring",10500,6573,1225.66666666667,1370.46666666667,2700,2603,18700,21490,1898.24175824176,2641.74725274725,9520,15993,9636.66666666667,7912.73333333333,3259.33333333333,5289.96666666667,0.190343393619048,52.2081788899888,0.120444444444444,0.663674919904762,12.0361208269102,NA,14625.7777777778,10613.5522273425,9521.52803379417,27900,29536,5640.33333333333,7149.54444444444,17740,22333,14774.8387096774,12723.1290322581,8132.85714285714,11858.3571428571
"3166","Suisun Bay","Spring2014",2014-04-01,4,2014,3.39571177356791,1.18236004998358,1.35828470942716,2.979,0.0991487333333333,NA,34.8141186325375,0.1425,0.668846033333333,16.3330519836908,NA,10130.5833333333,9636.66666666667,7912.73333333333,4.07,"Spring",18700,21490,3259.33333333333,5289.96666666667,9520,15993,18700,21490,1898.24175824176,2641.74725274725,9520,15993,9636.66666666667,7912.73333333333,3259.33333333333,5289.96666666667,0.190343393619048,52.2081788899888,0.120444444444444,0.663674919904762,12.0361208269102,NA,14625.7777777778,10613.5522273425,9521.52803379417,27900,29536,5640.33333333333,7149.54444444444,17740,22333,14774.8387096774,12723.1290322581,8132.85714285714,11858.3571428571
"3167","Suisun Bay","Spring2014",2014-05-01,5,2014,5.53558771049126,1.86464762135749,2.2142350841965,2.58222222222222,0.06837218,NA,44.3299230345917,0.156666666666667,0.59461524,18.9846815888487,NA,14239.5045045045,5749.67741935484,4174.38709677419,4.07,"Spring",7510,4982,1231.93548387097,1309.22580645161,2620,5358,18700,21490,1898.24175824176,2641.74725274725,9520,15993,9636.66666666667,7912.73333333333,3259.33333333333,5289.96666666667,0.190343393619048,52.2081788899888,0.120444444444444,0.663674919904762,12.0361208269102,NA,14625.7777777778,10613.5522273425,9521.52803379417,27900,29536,5640.33333333333,7149.54444444444,17740,22333,14774.8387096774,12723.1290322581,8132.85714285714,11858.3571428571
"3168","Suisun Bay","Spring2015",2015-05-01,5,2015,4.63991683589875,1.58295743608935,1.8559667343595,2.10666666666667,0.095191586,NA,39.1006852342532,0.15,0.54138864,17.7440130304169,NA,17063.25,7320.32258064516,5908.90322580645,4,"Spring",8680,7475,1075.8064516129,1797.48387096774,2080,3815,8680,12283,1227.69230769231,2627.14285714286,2820,7875,7320.32258064516,6818.26666666667,1790.66666666667,4367.7,0.156232055809524,41.169727152597,0.136,0.532070220285714,13.0046676865633,NA,9667.58404558405,12191.8049155146,9432.54416282642,35000,40894,4256.55555555556,5765.3,25710,34478,17869.2857142857,16257.5357142857,10408.5714285714,13908.9642857143
"3169","Suisun Bay","Spring2015",2015-06-01,6,2015,5.40602447784783,1.75756224986488,2.16240979113913,3.085,0.0733333333333333,NA,50.4774774774775,0.153333333333333,0.583333333333333,20.1010951926893,38.3388888888889,17007.6421568627,6886,4796.46666666667,4,"Spring",7610,7234,821.666666666667,1743.9,1490,3610,8680,12283,1227.69230769231,2627.14285714286,2820,7875,7320.32258064516,6818.26666666667,1790.66666666667,4367.7,0.156232055809524,41.169727152597,0.136,0.532070220285714,13.0046676865633,NA,9667.58404558405,12191.8049155146,9432.54416282642,35000,40894,4256.55555555556,5765.3,25710,34478,17869.2857142857,16257.5357142857,10408.5714285714,13908.9642857143
"3170","Suisun Bay","Spring2015",2015-04-01,4,2015,1.76193006036619,0.625540250314995,0.704772024146476,2.29333333333333,0.098614298,NA,38.1565721056044,0.14,0.466420154,16.8617865612838,NA,13875.3425925926,6341.33333333333,6818.26666666667,4,"Spring",8420,12283,1790.66666666667,4367.7,2820,7875,8680,12283,1227.69230769231,2627.14285714286,2820,7875,7320.32258064516,6818.26666666667,1790.66666666667,4367.7,0.156232055809524,41.169727152597,0.136,0.532070220285714,13.0046676865633,NA,9667.58404558405,12191.8049155146,9432.54416282642,35000,40894,4256.55555555556,5765.3,25710,34478,17869.2857142857,16257.5357142857,10408.5714285714,13908.9642857143
"3171","Suisun Bay","Spring2016",2016-04-01,4,2016,1.64933197010764,0.604245638736921,0.659732788043055,11.1215384615385,0.0713594275,NA,36.3417186948361,0.108,0.26638054875,17.0180747235966,NA,2772.04545454545,19436.6666666667,20873.9,6.71,"Spring",32100,32003,4126.66666666667,7165.53333333333,17200,16454,32100,32003,3042.63736263736,4309.68131868132,17200,16454,19436.6666666667,20873.9,4126.66666666667,7165.53333333333,0.153712554190476,38.8807960764006,0.104666666666667,0.507147051428571,11.8970097372544,NA,6140.96887104124,34120.0111234705,36378.3084909158,82000,164899,14610.1098901099,25209.1538461538,49300,99451,53790.3225806452,63654.3548387097,22361.2903225806,48512.5483870968
"3172","Suisun Bay","Spring2016",2016-06-01,6,2016,4.80451032840033,1.64812395471521,1.92180413136013,3.46833333333333,0.0698524216666667,NA,32.4237095902183,0.1275,0.278997805,20.8069144245417,39.8318181818182,10945.5263157895,13840,7049.03333333333,6.71,"Spring",16800,8423,1810,1558,3000,2966,32100,32003,3042.63736263736,4309.68131868132,17200,16454,19436.6666666667,20873.9,4126.66666666667,7165.53333333333,0.153712554190476,38.8807960764006,0.104666666666667,0.507147051428571,11.8970097372544,NA,6140.96887104124,34120.0111234705,36378.3084909158,82000,164899,14610.1098901099,25209.1538461538,49300,99451,53790.3225806452,63654.3548387097,22361.2903225806,48512.5483870968
"3173","Suisun Bay","Spring2016",2016-05-01,5,2016,3.29692125968301,1.16913351499914,1.3187685038732,22.2016666666667,0.07517008,NA,33.0328039518659,0.145,0.20368933,18.2251111111111,NA,8992.42105263158,13329.0322580645,12154.1290322581,6.71,"Spring",16500,16325,3186.45161290323,4208.87096774194,5580,7481,32100,32003,3042.63736263736,4309.68131868132,17200,16454,19436.6666666667,20873.9,4126.66666666667,7165.53333333333,0.153712554190476,38.8807960764006,0.104666666666667,0.507147051428571,11.8970097372544,NA,6140.96887104124,34120.0111234705,36378.3084909158,82000,164899,14610.1098901099,25209.1538461538,49300,99451,53790.3225806452,63654.3548387097,22361.2903225806,48512.5483870968
"3174","Suisun Bay","Spring2017",2017-04-01,4,2017,0.910341456359917,0.346625804535708,0.364136582543967,4.19615384615385,0.04510254875,NA,51.1397586122243,0.056,0.1936172375,14.8211538461538,NA,356.934210526316,67336.6666666667,106997.466666667,14.14,"Spring",76100,128432,8486.66666666667,18925.5333333333,19500,33440,76100,128432,8793.40659340659,14351.6703296703,27300,42259,67336.6666666667,106997.466666667,12006.4516129032,18925.5333333333,0.0778901209722222,27.8039675790073,0.103833333333333,0.334556054444444,10.9609997507054,NA,236.506072874494,72126.0368663595,179096.509600614,96200,374553,12506.6666666667,81633.7777777778,66700,263916,82107.1428571429,269002.464285714,17954.8387096774,108301.642857143
"3175","Suisun Bay","Spring2017",2017-06-01,6,2017,1.25898696657758,0.480354576549607,0.503594786631032,2.93285714285714,0.0490314577777778,NA,49.2026393977344,0.0616666666666667,0.199044038888889,20.721570938844,44.5727272727273,2121.74358974359,26166.6666666667,28121.3,14.14,"Spring",40100,43106,5780,6391.4,11400,13403,76100,128432,8793.40659340659,14351.6703296703,27300,42259,67336.6666666667,106997.466666667,12006.4516129032,18925.5333333333,0.0778901209722222,27.8039675790073,0.103833333333333,0.334556054444444,10.9609997507054,NA,236.506072874494,72126.0368663595,179096.509600614,96200,374553,12506.6666666667,81633.7777777778,66700,263916,82107.1428571429,269002.464285714,17954.8387096774,108301.642857143
"3176","Suisun Bay","Spring2017",2017-05-01,5,2017,1.15229938246013,0.436270292982932,0.460919752984054,4.64333333333333,0.0508333333333333,NA,51.8543766766761,0.064,0.129416666666667,17.8050649350649,NA,554.25,48345.1612903226,65149.3225806452,14.14,"Spring",72200,110221,12006.4516129032,17628.8387096774,27300,42259,76100,128432,8793.40659340659,14351.6703296703,27300,42259,67336.6666666667,106997.466666667,12006.4516129032,18925.5333333333,0.0778901209722222,27.8039675790073,0.103833333333333,0.334556054444444,10.9609997507054,NA,236.506072874494,72126.0368663595,179096.509600614,96200,374553,12506.6666666667,81633.7777777778,66700,263916,82107.1428571429,269002.464285714,17954.8387096774,108301.642857143
"3177","Suisun Bay","Spring2018",2018-05-01,5,2018,9.31743941524262,2.88956886443139,3.72697576609705,6.45923076923077,0.0533821044444444,NA,39.8076923076923,0.1,0.34413142375,17.6294628613622,NA,5609.7625,10838.064516129,12687.1935483871,7.14,"Spring",14700,15708,2670.32258064516,3547.22580645161,5410,7831,77500,97294,8353.62637362637,11051.4175824176,49100,66165,35520,41906.1,21136.6666666667,27799.4,0.153294945079365,45.7386552050894,0.087,0.506799728641975,11.6237617237919,NA,8923.42920642075,19423.6175115207,18918.3091397849,58700,66726,7954.44444444444,12414.1555555556,35900,44251,26558.064516129,28192.6774193548,15438.7096774194,21495.935483871
"3178","Suisun Bay","Spring2018",2018-06-01,6,2018,9.87488331930723,3.05656103649481,3.94995332772289,2.59733333333333,0.088194594,NA,36.3474486504288,0.108333333333333,0.429201677,20.2545298073239,44.7772727272727,9704.77272727273,12063.3333333333,7317.6,7.14,"Spring",13800,11739,1443.33333333333,2057.76666666667,2400,6311,77500,97294,8353.62637362637,11051.4175824176,49100,66165,35520,41906.1,21136.6666666667,27799.4,0.153294945079365,45.7386552050894,0.087,0.506799728641975,11.6237617237919,NA,8923.42920642075,19423.6175115207,18918.3091397849,58700,66726,7954.44444444444,12414.1555555556,35900,44251,26558.064516129,28192.6774193548,15438.7096774194,21495.935483871
"3179","Suisun Bay","Spring2018",2018-04-01,4,2018,12.6086215219953,3.53395670373484,5.04344860879812,2.24333333333333,0.070998496,NA,48.7755540540235,0.0566666666666667,0.232500589,15.3842250499551,NA,1021.85714285714,35520,41906.1,7.14,"Spring",77500,97294,21136.6666666667,27799.4,49100,66165,77500,97294,8353.62637362637,11051.4175824176,49100,66165,35520,41906.1,21136.6666666667,27799.4,0.153294945079365,45.7386552050894,0.087,0.506799728641975,11.6237617237919,NA,8923.42920642075,19423.6175115207,18918.3091397849,58700,66726,7954.44444444444,12414.1555555556,35900,44251,26558.064516129,28192.6774193548,15438.7096774194,21495.935483871
"3180","Suisun Bay","Spring2019",2019-06-01,6,2019,9.48072900651539,3.20967733662437,3.79229160260615,3.06153846153846,0.0324021663798552,NA,52.0505610835759,0.0541666666666667,0.177337603333333,20.6801439438617,24.25,1506.5016142761,29880,32967.0333333333,10.34,"Spring",47100,54421,7983.33333333333,10341.1,19100,22965,72200,106646,7256.04395604396,12557.1978021978,19100,33425,63670,85681.5666666667,7983.33333333333,14156.4666666667,0.108815532396825,33.3841736385414,0.109866666666667,0.418008509984127,10.8464311258965,NA,2924.92212725546,52260.9447004608,78321.8675115208,83400,180911,16386.6666666667,35856.8333333333,37000,118744,69916.1290322581,120729.935483871,26646.4285714286,62881.6071428571
"3181","Suisun Bay","Spring2019",2019-04-01,4,2019,1.04903764659228,0.390707723735136,0.419615058636912,2.90428571428571,0.0516923052629294,NA,47.2045566487693,0.0683333333333333,0.174499442,16.2920361402868,NA,305.51282051282,63670,85681.5666666667,10.34,"Spring",72200,106646,7806.66666666667,14156.4666666667,14600,24040,72200,106646,7256.04395604396,12557.1978021978,19100,33425,63670,85681.5666666667,7983.33333333333,14156.4666666667,0.108815532396825,33.3841736385414,0.109866666666667,0.418008509984127,10.8464311258965,NA,2924.92212725546,52260.9447004608,78321.8675115208,83400,180911,16386.6666666667,35856.8333333333,37000,118744,69916.1290322581,120729.935483871,26646.4285714286,62881.6071428571
"3182","Suisun Bay","Spring2019",2019-05-01,5,2019,2.78910648062085,1.01741746264483,1.11564259224834,3.56076923076923,0.0460895210552317,NA,49.0675675675676,0.0833333333333333,0.16749705,17.2694301680111,NA,644.705882352941,36503.2258064516,50116.7419354839,10.34,"Spring",43200,72728,6019.35483870968,13154.1290322581,12200,33425,72200,106646,7256.04395604396,12557.1978021978,19100,33425,63670,85681.5666666667,7983.33333333333,14156.4666666667,0.108815532396825,33.3841736385414,0.109866666666667,0.418008509984127,10.8464311258965,NA,2924.92212725546,52260.9447004608,78321.8675115208,83400,180911,16386.6666666667,35856.8333333333,37000,118744,69916.1290322581,120729.935483871,26646.4285714286,62881.6071428571
"3183","Suisun Bay","Spring2020",2020-04-01,4,2020,NA,NA,NA,NA,NA,NA,48.6365055185501,NA,NA,15.8056577020178,NA,7851.80680063881,11806.6666666667,11383.6,6.12,"Spring",19500,22910,3268.66666666667,5541.6,7200,14529,19500,22910,2433.07692307692,3509.36263736264,7200,14529,12290,11383.6,3268.66666666667,5541.6,0.190336689212963,51.5232284076851,0.113633333333333,0.424553868888889,11.7575860543364,NA,10459.7455387169,14037.3377827215,11670.3993325917,24500,21279,2178.02197802198,3967.07692307692,9400,11993,16458.064516129,12917.6451612903,3151.61290322581,5174.06451612903
"3184","Suisun Bay","Spring2020",2020-05-01,5,2020,NA,NA,NA,2.25,0.11,NA,48.9868214792006,NA,0.4425,19.2506127176395,NA,9586.32819488774,10552.5806451613,9053.93548387097,6.12,"Spring",15700,14865,2995.16129032258,3405.83870967742,6150,7379,19500,22910,2433.07692307692,3509.36263736264,7200,14529,12290,11383.6,3268.66666666667,5541.6,0.190336689212963,51.5232284076851,0.113633333333333,0.424553868888889,11.7575860543364,NA,10459.7455387169,14037.3377827215,11670.3993325917,24500,21279,2178.02197802198,3967.07692307692,9400,11993,16458.064516129,12917.6451612903,3151.61290322581,5174.06451612903
"3185","Suisun Bay","Spring2020",2020-06-01,6,2020,NA,NA,NA,2.18571428571429,0.0363357127011598,NA,46.5418075791436,0.1092,0.403214285714286,20.9730896202335,19.0272727272727,10220.3965909431,12290,7108.26666666667,6.12,"Spring",13300,10063,1016.66666666667,1584.1,2100,3619,19500,22910,2433.07692307692,3509.36263736264,7200,14529,12290,11383.6,3268.66666666667,5541.6,0.190336689212963,51.5232284076851,0.113633333333333,0.424553868888889,11.7575860543364,NA,10459.7455387169,14037.3377827215,11670.3993325917,24500,21279,2178.02197802198,3967.07692307692,9400,11993,16458.064516129,12917.6451612903,3151.61290322581,5174.06451612903
"3186","Suisun Bay","Spring2021",2021-06-01,6,2021,NA,NA,NA,3.7025,0.109,NA,43.8751625459096,0.11575,0.4406,19.7636998991673,22.93,17185.5328612599,6598.33333333333,3077.3,3.8,"Spring",7140,3815,725.666666666667,882.666666666667,1350,1657,9280,7768,959.230769230769,1121,2370,2463,7862,6559,1199.03225806452,1412.51612903226,0.20175,54.1375279635624,0.1,0.49425,11.2437287490402,NA,12921.7098477574,10123.9631336405,9169.06298003072,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032
"3187","Suisun Bay","Spring2021",2021-05-01,5,2021,NA,NA,NA,2.24,0.10325,NA,52.6538461538462,0.1105,0.4305,18.1415783797073,NA,16246.608574579,7124.51612903226,4748.54838709677,3.8,"Spring",8540,6160,1199.03225806452,1412.51612903226,2370,2463,9280,7768,959.230769230769,1121,2370,2463,7862,6559,1199.03225806452,1412.51612903226,0.20175,54.1375279635624,0.1,0.49425,11.2437287490402,NA,12921.7098477574,10123.9631336405,9169.06298003072,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032
"3188","Suisun Bay","Spring2021",2021-04-01,4,2021,NA,NA,NA,4.84,0.104,NA,39.7612023641564,0.1042,0.449238095238095,15.6135345928923,NA,10180.0008800207,7862,6559,3.8,"Spring",9280,7768,945,1058.1,1710,2265,9280,7768,959.230769230769,1121,2370,2463,7862,6559,1199.03225806452,1412.51612903226,0.20175,54.1375279635624,0.1,0.49425,11.2437287490402,NA,12921.7098477574,10123.9631336405,9169.06298003072,16400,30212,2260.33333333333,5076.74444444444,8690,23890,11792.8571428571,9685.28571428571,2613.92857142857,6620.64516129032
"3189","Suisun Bay","Spring2022",2022-05-01,5,2022,NA,NA,NA,2.95,0.08625,NA,36.6547619047619,0.118,0.35375,17.3547619047619,NA,13111.7916666667,7167.09677419355,4530.03225806452,4.55,"Spring",8130,5526,1101.93548387097,1207.41935483871,2670,2104,11600,11858,1422.96703296703,1986.72527472527,3790,7141,8866.66666666667,7399.26666666667,2001,3614.76666666667,0.082158777863312,43.9741379310345,0.0921,0.493519841269841,12.0798814814815,NA,7913.56736909323,13241.5975422427,10953.0675883257,28400,29622,1964.88888888889,3186.34444444444,9200,19471,17035.4838709677,12146.5161290323,3603.22580645161,5354.64516129032
